,Comp 1,Comp 2,Comp 3,Comp 4,Comp 5,Comp 6,Comp 7,Comp 8,Comp 9,Comp 10,Comp 11,Comp 12,Comp 13,Comp 14,Comp 15,Comp 16,Comp 17,Comp 18,Comp 19,Comp 20,Comp 21,Comp 22,Comp 23,Comp 24,Comp 25,Comp 26,Comp 27,Comp 28,Comp 29,Comp 30,Comp 31,Comp 32,Comp 33,Comp 34,Comp 35,Comp 36,Comp 37,Comp 38,Comp 39,Comp 40,Comp 41,Comp 42,Comp 43,Comp 44,Comp 45,Comp 46,Comp 47,Comp 48,Comp 49,Comp 50
!,-0.004556611962510204,-0.01973449806765059,-0.01076196630979196,0.010917837414049319,-0.009201850103953836,-0.01836559136705088,-0.011179817548280933,-0.01501931129685017,-0.004132211117562952,-0.01383411605725887,-0.0004433332948718229,0.0018970250835234435,-0.007851680437918106,0.006125825083448949,0.014174649981165313,-0.004388454907631768,0.009050798530386822,-0.011539392491873284,-0.005883139468207901,0.0005635830390625894,-0.016216131567928744,0.041622264335983684,0.007138969217805563,0.004956354387112061,-0.009133254581900351,-0.010972947895766045,0.024162747161952037,0.008317798921278109,0.008580796013752043,0.002737255325207072,-0.0025565150966600737,0.014259547662708044,0.039872930580211546,0.0013608837067886485,0.02369085366294308,-0.006494999474944116,-0.001705354785906059,0.02846354287421007,-0.14550677461425204,0.0043304138517467,-0.013857200609375083,-0.004173220875856668,0.0014994497354255207,0.017092975713566015,0.004856176255483626,0.009777446213841069,-0.006935739748954916,0.012554501188937684,0.010186249669993671,-0.002584490939119717
#,-0.00035695079366333685,-0.0006709697046812267,0.0007779921709822703,-0.003418549666723102,-0.00032321357840843436,-0.0021128753673422583,-0.000660004712467706,-0.0024420800519719087,-0.0010046729431425134,0.0022354189634221566,-0.0012544452702791756,0.0036550592727173873,-0.00017351180615450906,-0.0015851069126040331,0.005168017991256527,0.001973736884519889,0.002927191973564877,-0.0010087657791339165,-0.0021013081959972307,-0.0039476998910543196,-0.002077423626602845,-0.0008977190739179444,0.00026707980461507225,-0.004236240525066636,-0.003076372128201055,-0.0007688151537498748,0.003329259609902299,-0.001407325327684081,-0.0039217295778703224,-0.0010161298770211386,0.0036191869775020896,-0.000237637464808538,0.0035307786945202404,0.0020529331547795952,0.000588508723638518,-0.002008697075701631,0.00048592787784408316,-0.0019337016546841059,0.0016706282204335394,-0.003133249711180417,-0.003436551481344312,-0.002502398356820105,-0.0026217020402625768,-0.0008612072207909357,2.1314365295440062e-05,0.0019189839536229642,0.002573085700354314,0.0011844890448094,-0.0027739043527404794,-0.003168132744162001
(,0.01270254094036287,-0.006883157785885485,-0.0032786555543621474,-0.032868749825737995,0.009907945044746604,-0.036254384439435135,-0.025883778787878696,-0.01699755515636528,-0.000761133812088307,0.026408364930323027,0.0052787696622078875,0.008341687029908342,0.008685951818936295,-0.0025992286730458433,-0.13635364356511517,-0.006255508155072185,0.016851023371926288,0.004497193431092413,0.05553259087982129,0.026164002530129123,0.0016043733825210414,-0.007785974190859391,-0.0011730679909067818,-0.018918964361804635,-0.003785633750841818,-0.0024728967359892327,0.026933747363363958,0.048145167916616285,-0.05492433847014147,0.005966120359913303,0.011753047704394008,0.010122694959415788,-0.01859538298485848,-0.009024882036333337,-0.033699248388680755,0.019805412508738154,0.0007932479401766017,-0.012897746645794258,-0.007621499362351426,-0.04102384531492794,0.00751503918388844,-0.012681606074365024,-0.00576250467974919,0.043949603810368804,-0.004003212245948345,-0.004946372969985389,-8.419479115554581e-05,-0.007138875122319497,0.021371027402974096,-0.010890672103860037
),0.012895516244815587,-0.0068125003299587756,-0.0034777324611886947,-0.03319747205962948,0.009497654634369735,-0.03591476297875636,-0.025867164681785022,-0.017893283200406427,-0.0010848551914255065,0.025068251762070816,0.005038075433752203,0.008338257973547928,0.007987370236343024,-0.0026293909477842813,-0.13322724263561814,-0.006524818491395549,0.01653111393430267,0.004465209320195461,0.05493486538626417,0.026678575865929914,0.0011688915313538193,-0.007898322917736074,-0.0007361941590045557,-0.019364874616636475,-0.001144767293851775,-0.0029341379290369137,0.02719015923066112,0.05203133962165318,-0.05355244841910359,0.011959480464964551,0.013085470128269543,0.01034777733523027,-0.018889426823163205,-0.007961238932427516,-0.03781051726896323,0.018330093973063535,0.0005918014583525678,-0.012906863196445004,-0.008853981458992079,-0.040272213617192625,0.007780800112341214,-0.013035027591782777,-0.005486999921801067,0.04569856151559336,-0.004077253228226683,-0.004604364905781461,0.0005986091164549427,-0.006876298141797521,0.01933513811549008,-0.01009182741808536
",",-0.003844428252916612,0.0017163489753415796,0.0007538973539174806,-0.00325609161616611,-7.863095109297629e-05,0.00293793725658917,-0.00022339200154848963,-0.0025245089636836754,-0.0017389746451751112,0.0006247893680073939,-0.0014232279264557316,0.0018421264299185564,-0.0024806926951304606,0.0012185158877137646,0.002788613675986539,0.0030967055411766043,0.002430153372512917,0.0007263448304827675,-0.001689435117369349,-0.0015756067126729725,-0.0013271919100319822,-0.00031792258259324887,0.0014343226168606073,-0.004465751290293621,0.00046911924544957315,0.008144407341130915,-0.0006143642101805514,-0.0013392457743960353,0.0014605764088789926,0.0005948127612315911,0.00045233282190226104,-2.4543294578712035e-05,-0.003505761594520374,0.0014479811535605036,-0.0006952977658340218,-0.0015145917330147115,-0.0021909840100916484,0.002326069435656318,-0.0020731749063813863,6.384110027288114e-05,-0.004261642636561931,-0.0027372191439893074,-0.00034531901721261395,-0.001218639297594927,0.0005346358554002529,0.002602968330413029,0.0011247786667254876,0.0015291612192171395,0.0021278820405369434,-0.0023687574940596586
-,-0.022940178683755433,0.013920124224289319,-0.0071637331551153965,0.02181965607114299,-0.016394786962054667,0.024742440513561607,-0.012862487558878541,-0.005850655789428296,-0.0199676852719098,-0.013871043203440191,0.009763147748996961,-0.013393472648457135,-0.00027708265138437266,0.006505783928535815,-0.004249723498624774,0.030892246498500107,0.01953825917498523,-0.00697675576913017,-0.012715475844407702,0.03239922264560363,0.0044416911280084695,-0.011168585633322613,-0.001790408245725853,0.015138126049577911,0.002132089715383544,-0.01578231778396206,0.03888182665054021,-0.010558448147396652,0.04446824413338073,-0.004942042333506722,-0.006188199065483988,0.002210097752684226,-0.015158375659185767,0.00973068238912042,-0.038751838596795235,-0.005485427276405496,0.01219732495800185,-0.04012808968354307,0.016951734201640173,-0.05200078179444216,0.0689997201965673,0.01070563197640983,-0.026032570427346476,0.04056748926600108,0.01982456114294353,0.009046691696363681,-0.034306165480489065,0.022029066921325918,-0.004013662474110958,0.04858493376739471
--,0.0006993828857864684,0.003701955832259978,-0.013956762611097588,0.00926959367384691,-0.012221005044723947,-0.03232134700401157,-0.009937191514431579,-0.015251486185724718,-0.019840494386121277,-0.008254848243987721,0.025875543165101274,-0.02029635619268588,-0.0009710589585831917,-0.01308233070413992,-0.009349221261651035,0.006039605306997761,0.012334950369186056,0.0034522193197620704,-0.0045046361174900535,0.014949798537538595,-0.02018398302284569,-0.009473059998150664,-0.023842245992428634,-0.002034174669047667,-0.003397516845392865,0.21246399713062125,-0.0004997013171894964,0.0022972356979926874,0.028475668195184815,-0.007551108531494372,-0.007984255414060597,-0.0008447917535480804,0.01038951184469073,0.004542566621004272,0.004319568240691283,0.02279489465740309,-0.02119834112538519,-0.001031345771543435,0.009307356015929809,0.0790137995293828,-0.03336192779548193,0.029900089087489493,-0.013444176341681381,-0.0028270288475550267,0.013370582683264213,-0.008466622336317998,0.029938094936849124,0.016180836612979574,0.008601194598531398,0.04673907563703848
.,-0.001441307963875656,0.0011469839431733583,0.0020468966533762224,-0.002619437674958657,0.0005671271679771032,0.0014907755922854713,0.000708816296949687,-0.002210524777126347,-0.0014786684028948692,0.00105850937312338,-0.0016543148966341927,0.002043809687360762,-0.0017672804313535904,0.001637143274883203,0.0036790843893628536,0.0013950316834714755,0.0011911306383094412,-0.0005411445732955257,-0.0011954797212789755,-0.0018976825618517016,-0.0007249268093696007,-0.0004229573608727452,0.0009560813510416704,-0.00294657702982324,-0.0008911536390036504,-0.00029937125355500446,0.0005737783055562806,-0.0010822717472759543,0.000915774019304591,-0.0006349614223932617,0.002031408223791804,-0.00039406783525755464,0.0013691191228815648,0.0012057396154473913,-0.0010915229614684651,-0.0012353882715144462,-0.002227583224365762,0.0017731236282435736,0.0001775127950554638,-0.00037089027656596904,-0.0018331629173840643,-0.002978518322188356,-0.0003595771332368487,-0.000712944667511749,-3.420379725367639e-05,0.0015927608475160941,0.0016981532119865138,0.0010790336007601748,-0.00034740405438378897,-0.0015920033436684416
..,-0.0006580688201437048,0.0054587277855660445,0.00047179793199295285,-0.00890036282302036,0.000718937502702657,-0.00812729703967266,-0.006074226914274179,-0.002474398146805043,-0.004376296274692232,0.002833852797417824,-0.010998961254071203,0.005163090559220158,-0.006971233530219102,0.0026620319644612297,0.008039670193088912,0.0012582339472057152,0.005438704154568374,-0.002156193562152704,-0.0030827977852429956,-0.005909408559942991,0.05298271170250056,-0.0019939551659786865,0.006664880566037051,-0.0020972179250659233,0.0046416563773252865,-0.004193472388001213,-0.03360729004065958,0.01970089849677388,-0.011820324511610542,0.002531219052947582,-0.008931868078362836,0.004193939516437337,-0.0022403227165946945,0.004843137430115175,0.00944716970059899,-0.007088354766536572,0.005656436389699042,0.005140782065995471,-0.002432368868052454,-0.0011006793537901946,0.006397014945304809,-0.008554953968581006,-0.006268055358113562,0.0024418106587175427,0.0011618982817359427,-0.0025112230473549276,0.00774317657419225,-0.016263214167435116,-0.008587804900203166,0.04094885535727188
...,0.003701401934412941,-0.1210725204109904,-0.022665617546132704,0.04026509271038037,-0.017385586796263317,-0.04519113492363355,-0.03424820959159019,-0.03488905719605628,-0.021910328583079446,-0.005851792638162,-0.06451336140529446,-0.018073923955677695,-0.0022480002838269767,0.010823689339650422,-0.0016007765619121769,-0.050426592697646225,0.017458381313528837,-0.008464450276559607,-0.018271347034798,0.02803066220107578,-0.050474368340580125,-0.01608956263571387,0.018571939074429156,-0.030736261152966567,0.009790703939051178,-0.02063458593547125,0.04390750154167509,0.005248713038817418,-0.00922547916388992,-0.029092461493312495,0.04479888675873056,0.018528568395990173,-0.016046180954374017,0.018368584423144187,8.566525928924845e-05,-0.019228812092086985,-0.028828192916570197,0.01391455100999896,-0.004084219592108949,0.014183469742238167,0.007971589858362002,0.0016100413267116688,0.009817362605735496,0.14927485480671232,0.010936143152900962,0.01901454825175852,0.016182881355990532,0.014847561947039553,-0.030358396066355722,0.00393519074425986
