,Comp 1,Comp 2,Comp 3,Comp 4,Comp 5,Comp 6,Comp 7,Comp 8,Comp 9,Comp 10,Comp 11,Comp 12,Comp 13,Comp 14,Comp 15,Comp 16,Comp 17,Comp 18,Comp 19,Comp 20,Comp 21,Comp 22,Comp 23,Comp 24,Comp 25,Comp 26,Comp 27,Comp 28,Comp 29,Comp 30,Comp 31,Comp 32,Comp 33,Comp 34,Comp 35,Comp 36,Comp 37,Comp 38,Comp 39,Comp 40,Comp 41,Comp 42,Comp 43,Comp 44,Comp 45,Comp 46,Comp 47,Comp 48,Comp 49,Comp 50
!,-0.0071010713559876764,0.012123926234870113,0.0010524940759549881,0.004955553590487143,-0.007248047811124182,0.0045349400721211575,-0.0010713164830441716,0.0013784505565478042,-0.0033564188353890374,0.011059476652160505,-0.0022429467658501108,0.0013438124542256326,0.0033411240784613477,-0.004556940009005058,0.0035990449554103854,-0.006552972583018686,-0.004243187243279479,-0.0023917880459259737,-0.004852272076379286,0.9212610699941863,0.0038703718341293915,0.004995934828395236,-0.006082571902136449,-0.0032364336557756147,0.007050556603162162,0.007840311587626823,0.004536745771348213,0.0005778132146667479,0.006513132155271252,-0.0018775064156661388,0.0007951506742095195,0.005389131221979971,-0.00507248691485786,0.006564825043025947,-0.005200125948581507,0.0011362706490651141,0.006547429334325994,-0.007953975574691963,0.001891782008590354,-2.0983833929323625e-05,0.0028012561996137164,-0.005209989368754359,0.0022231883224895655,0.009878702610554586,0.002922230624292553,0.0013979995119056607,-0.0037290835810075366,-0.007147377657452051,0.01874103872210378,0.005078937575054803
#,-0.0017665040484067598,-5.5824965763770495e-05,-0.0015224916805346572,-0.00074136627263547,0.001447668922493893,0.004816808173626785,-0.0011292239568202866,-0.00582015720325918,-0.001052459895558822,-0.001795144690335062,-0.0013993965649671857,0.0006467662991160479,0.0004168795134636069,0.003970145827142651,0.0035590138461015774,0.001329356870043089,0.0020557429365728325,-0.0039710499509244684,-0.002270533751631533,0.0002107789850318109,0.0027228186217814893,0.000521375295840551,0.0023150664487222514,0.0008775395420358018,-1.8011882934980405e-06,0.002910526724878581,0.0038158236137650625,-0.9722477614731698,-0.0023233123405400243,-0.002180867599079891,-0.0019452237546731116,-0.005506078763437016,-0.0002951100342648491,-0.0025158610703875754,8.102944406138471e-05,-0.0016597537270339434,-0.0009750734797507529,0.002630780942335594,-0.0012565774981035463,0.0007616795262715848,-0.007401927699608608,-0.0012997825417779864,0.0008434131614033398,-0.005420067050159842,0.00032116437099559414,-0.0016334303089811028,-0.003323250102800268,-0.0035010722488727775,0.0019094511834701414,-0.00038669080489473623
(,0.0026628467496730337,-0.003318379721633534,-0.005521308713389257,0.009055441192504225,-0.03207408781090923,-0.006726373978884117,-0.009859229494637788,-0.016593946966792856,0.007540720285853024,-0.008656180155140775,-0.005512531210320159,-0.0105551917627978,0.010302746086015497,-0.005906228759355533,0.0028532133061390428,-0.0037068265536906245,-0.008884029496213959,-0.030416320137918153,0.001859643537133622,-0.006541928185292447,0.005222300379501013,0.007966661079212987,0.0007502934254029741,-0.004859950629492284,-0.002170967491577354,0.010446229706354447,-0.5709837481364575,0.008265119094860912,0.008627087952618052,-0.08120446641726259,0.0029638138330366805,-0.010350566816156613,0.0038320701741695836,0.003662358427409536,-0.08453100614828624,0.004806273672602512,-0.0026101039454994104,0.009479471807024561,0.0012623964241985797,-0.0012439338663941966,-0.013677890157520413,-0.009336513849023823,0.005044880064534125,-0.0011946654479670516,0.00038210270303904196,-0.022548436306684225,-0.024366023816194824,-0.012329036941035343,0.0034315220858567672,-0.01199057472161768
),0.006469248817211634,-0.0019661019076383755,-0.017180248460122494,0.006567662685538425,-0.03391623129657975,-0.006474497463644041,-0.00873076771291992,-0.017663633711269895,0.007160087436855884,-0.009797839580310623,-0.008863690443578482,-0.0077781963634402235,0.013595107780659843,-0.006683705727753947,0.0025683054962150277,-0.004718868410346366,-0.0013524684183666008,-0.03014743816673129,0.007668326833252174,-0.0008114871027728642,0.004224683238852941,0.0059386096709463446,0.001952536926147308,-0.007799298115071973,-0.002659958260185911,0.008890962923928426,-0.5787706006464441,0.008646551628247184,0.007867456807758685,-0.08466742909617334,0.0009294824978867116,-0.010458103200742296,-0.0020868254180668646,0.005861019217047242,-0.1021925182119757,0.006261606780546847,-0.0012665564428348854,0.005197647819313925,0.0010219589628989358,-0.002898954232188353,-0.014923323321459833,-0.009013958920975888,0.005908410698182976,-0.0007790382610307466,0.0065653281636793535,-0.02018600682529362,-0.02117010872410533,-0.01513593502995646,0.0038907987216585515,-0.011236482112531544
",",-0.0013791193956968397,0.003780881738966543,0.0038140463730311457,0.004896082254584973,-1.677690660356352e-05,-7.127618794499149e-06,-0.0005128021163464443,0.002469346884347516,0.0035207673898755426,0.003672353550426291,0.00396035362456075,-0.004931965006445325,-0.001610406348220992,0.00404688408282787,0.007111165378471366,-0.005911801911685074,0.00419869497031411,0.007030211799170637,-0.0018600683245398927,-0.004945246074656257,-0.0014577132852205167,-0.9608475929886953,-0.005054609672998003,-0.0012121272358132755,-0.0012971678648952961,-0.007743111062984585,0.005871101194196593,0.0011111155299370658,-0.0019156315080200784,-0.003965206808417193,0.0026979015230809006,0.0028327010154027034,0.007374559942171129,0.002588733986833387,-0.00029289499844878386,0.0004022565593923208,0.0006840632972574569,0.008116520469924615,-0.007486217486387746,0.0005462110350630952,-0.00039951310855336486,0.0016057456740268018,0.010579291493296238,0.0014296439264262217,0.01297537611240855,0.011079724537343889,0.0014474603018968385,-0.0012139873466014972,-0.0009336995804152988,-0.005619712178676409
-,-0.19512707402285312,-0.1853990759289393,-0.03757990498888425,-0.01532640183421291,-0.010704737929935024,-0.2848515903539536,0.11442122257969244,0.02159555344907536,-0.01184673384356281,0.01703868856683105,-0.012416800187108678,0.03464137701074144,0.013299693167119904,-0.09697567266195391,0.015719490489860127,0.03001546459128995,0.003574030248949674,-0.169003393209954,0.29918852840324206,0.004630295137419178,-0.00461070979381664,0.00454278914518479,-0.025909829868546695,-0.0019078074113115275,-0.002581843083285555,-0.07179931297434093,-0.005658737334983781,-0.00429056172277837,-0.09308990544652063,0.04000329969481223,-0.0089027078283621,-0.14938040667488228,-0.3856591896840057,-0.01616988942493079,0.03697561748886602,0.1936900132304018,0.012621056720425959,0.0037405219853391437,-0.016391214904201323,0.00903160096062498,-0.0034891522992373906,0.1386845512733364,-0.007028551341616013,0.0017652638870542456,0.023076311885032556,-0.0006107196674857178,0.000493584916318221,-0.00834549794405889,0.0018241895149149635,0.01810727156926515
--,0.0006659143298799347,0.00252622642266951,0.004886930748848462,0.06474174819266379,0.00027065232870942537,0.04342231923783836,-0.0035137575718085555,-0.00033315260292917466,-0.0039547852997644396,-0.02664168516132988,0.0639483082697688,0.0008826564197856148,-0.012251374231119187,-0.006278439890955568,0.01939642902844244,-0.0037247714613034897,0.027111006945032594,-0.01158797661500937,-0.033445773843330126,-0.0062429951770090935,-0.005435016619039119,-0.011652052102447626,-0.033173481921574446,0.003046738213705871,-0.013233677617782625,0.020075494246715925,-0.001293586584271983,0.007312355161720775,-0.00011626622102136737,0.008226723412419354,0.004246275613507737,-0.0037011185665484225,-0.036661002102925055,-0.009926455555664798,0.00011224481254211243,-0.003263414427334853,0.0342314796538102,-0.006809039386951196,-0.03652403246940607,0.0032132965439662705,0.007161827144459924,-0.054647823595543966,-0.034328273640804076,-0.032795879189769166,-0.005825340307380952,-0.005680410105187791,0.01470716775991044,0.005513804292895127,-0.0019842542372917227,0.0019266144471831615
.,0.0026484563889222074,-0.0005502358770195157,-0.0037834677068757446,-0.001468138477095697,0.002213167307182108,0.005364133794592656,-0.0010957790833475006,0.0018035780821128652,-0.00013205446080800237,-0.00016362625617519656,-0.0016625500141044733,0.0016153475338523404,-0.0019902005464614604,0.0031448868875163342,0.00660904029859073,-0.0013091125337053276,0.0046286936968793005,0.002672743209937156,0.0005461094711131098,-0.0013865987448842473,-0.0019109903751984153,0.00037160933504945537,-0.0005024384561891429,-0.002330129936861672,0.0005912411487608068,0.0032023450472356274,-0.0011162503646459307,-0.00029749504250333597,-1.2048188770708013e-05,-0.0013326459953924633,-0.0023996304259593093,0.006168252804575752,-0.002102566856439255,0.0012038148661450976,-0.006826297427290073,0.00583562039745647,-0.006597219104453095,0.0019233565068420763,-0.0030763257283094175,-0.9715576643488477,-0.0034187262416961045,0.0010827324629933978,0.008638248632086799,2.1044359542338187e-05,0.0027035647986728252,-1.0698049935309317e-05,0.004585497190965172,0.0023856416142851514,-0.0017151600436453342,0.00034122372270383935
..,0.003945801011374028,0.005018872425076177,0.0021517332774809487,-0.004259174766235433,0.01646727944511752,0.0005791384695622481,-0.002638040778890847,-0.0009151187610696014,0.0054557681549441545,-0.002703557713433399,-0.0014954875325597613,-0.00048361251941476946,0.001731175797882135,-0.007860053418287183,-0.0025642120230813174,-0.003971521796726184,-0.002239067135913475,-0.0009573136786786938,0.00838027150881344,-0.004779512945087593,-0.00656111621914622,0.005266681190741162,0.0008011522519488403,0.003218158464963637,-0.0012682952432679225,-0.0037996087621746722,0.004443251168154955,0.0004170431605630975,0.010506713396386784,-0.0019315251764294846,-0.0030271530464448257,-0.003740641344287984,-0.0026798779818048048,-0.008890472167129638,-0.008255369105032795,-0.006166372201521098,-0.003926282112424077,0.0025808767247138564,-0.011445153169781723,0.0026545606588882025,-0.0020305426947604755,-0.0027931249865372513,0.006164060003424592,0.00416466563438804,0.0007929985755420498,0.005216675112618197,0.004172829273233995,0.000857301386626264,0.02248571423592069,0.005774411138284066
...,-0.0006914460846210232,-0.01326755946746451,0.014788337947410097,0.04293262662735922,-0.00976147824192436,-0.02532936146486528,0.013737083354880986,0.0022703985275824914,0.01696436015295682,-0.004484036537077364,-0.031642386833683166,0.017254250493774555,0.030902404982783436,0.014944550349583927,-0.003886294741923672,-0.04974065890368205,-0.0031999378975039,-0.06737256321584327,-0.02815155456775061,0.034346360531715595,-0.007031316559310399,0.0013178261812568023,-0.017680477641425798,-0.0253391001701114,0.016779662425886473,-0.009709835603037547,-0.019489426555197642,0.008712246157808513,0.005337663877386302,0.030451480185716008,-0.005222772571506415,-0.03612059626352094,-0.016191272676297205,-0.01807966677309126,-0.0037573486371942446,0.06645026337704071,-0.009481169127586528,-0.020505729459350162,-0.007976660260370019,-0.003041215616438065,-0.012075336843185345,0.0012470051533714807,-0.000617296136791891,-0.00015442715539391383,-0.028477086731058983,-0.006360979499621442,-0.015443523138509913,-0.009448549429811883,-0.01422595048448417,0.04104632629918821
