,Comp 1,Comp 2,Comp 3,Comp 4,Comp 5,Comp 6,Comp 7,Comp 8,Comp 9,Comp 10,Comp 11,Comp 12,Comp 13,Comp 14,Comp 15,Comp 16,Comp 17,Comp 18,Comp 19,Comp 20,Comp 21,Comp 22,Comp 23,Comp 24,Comp 25,Comp 26,Comp 27,Comp 28,Comp 29,Comp 30,Comp 31,Comp 32,Comp 33,Comp 34,Comp 35,Comp 36,Comp 37,Comp 38,Comp 39,Comp 40,Comp 41,Comp 42,Comp 43,Comp 44,Comp 45,Comp 46,Comp 47,Comp 48,Comp 49,Comp 50
!,0.00771565235717097,0.0027281549614916988,-0.0036362296428635215,-0.0014364309625966788,-0.002580286283251772,-0.0007954448539019277,0.0012628513494979798,-0.0024012039754762703,-0.005484079963809513,-0.0038077826545932737,0.001524693834266181,0.9681564892497085,0.002899244549888016,0.0029614231284499004,0.0019037682125019814,0.0023496041125285923,0.0013428574718707944,-0.0004105950540360462,-0.0004404897241679865,-0.0006674533075203315,-0.0001045399689649229,0.0002111803818922106,0.0015350990542942825,-0.0013608854868285211,-0.007342064795360884,0.0007351139091575452,-0.0006786443551171258,-0.003013308003048344,-0.0008956185231639822,-0.0017237473660656893,-0.0002443649192850478,0.003444327172243621,-0.005609964999770652,-0.0002281923842131937,-0.0005172051946205139,-0.0007112969458658632,-0.00036774794148043254,0.0022630662003659714,-0.0005065134254184211,0.0018247528088891829,-0.0011419914543922159,-0.0008889795140351771,0.0041016165671646536,-0.001388166109356834,-0.0037684706644232017,0.0015985848098378531,0.006389430011144422,-0.003364721867868084,-0.004943657926930402,0.0007789886995264246
#,-0.0017743537841442975,0.00137498911044516,-0.002628836284845176,0.0034075854379450113,0.00043244430774013604,-0.0017752904879005035,0.002017975389270163,0.00014147138756241597,0.0004537278147604268,-2.3064881525693744e-05,0.0033639891606234706,-0.0007333112655242818,-4.9556101066786096e-05,-0.001020254351459908,-0.00134765752022541,0.0006728940012835534,0.0024306004245665674,0.002928427210136364,0.0010780551855809617,-0.006027670244758045,0.0008361869354013528,-0.004079687819138422,-0.0024814590518395206,0.0017009426329367486,0.001455071172137494,0.00019088096656328518,0.001317038912928059,-0.0028719913570427087,0.002773419488467564,0.0008468524112740794,-0.0038659229208130065,-0.003819798147738241,0.0005572014374723364,0.0004782436675377019,-0.0029033120592383554,-0.0013438538836408262,0.0002479736898387472,-0.0034270620772194615,0.0016969031660749555,0.0012723754033788955,-0.0031175804156512443,-0.002326138684303203,0.004095572342482354,0.00014092707163792292,0.0018902213493412687,0.0007411696245710891,-0.001548537369541983,0.001823420634792114,0.0014139139378481075,-0.988845378632823
(,0.02251092157506336,-0.015344222381132745,0.5923394744549731,-0.001812088467840406,-0.005311206412465533,-0.008656852668374869,0.030221265713585244,-0.0027340617689442137,-0.0016433350929082543,0.00587773637421889,-0.0054278590078245285,-0.004235529091905892,-0.002413760060241068,-0.007956365226917561,-0.009136018383152983,0.00457933268080427,0.017437336317075013,0.004854596873366399,-0.06842324838821896,-0.029885276173277464,-0.0012427439213246426,-0.014230050360945322,0.00027179712071398904,0.01021107517726225,-0.019256566075664585,-0.004551536005288533,0.011499677449977812,-0.009621203875382381,0.00038439520590305556,0.004622394123438024,-0.008656123219926936,0.00994456125887252,-0.0009031751022624511,0.000579388354844159,0.020922975689208912,-0.0037801951389473966,-0.09929686953235128,-0.011518795790778387,-0.0005058266095589225,-0.00288093949278017,-0.008603424682405936,0.02117821712651633,0.02695968708566964,-0.008813988256009585,-0.012263944505178785,-0.01878787541009762,0.010285618669086392,0.00418069991674846,0.010583662058763071,0.0035836948067660425
),0.025008901474633027,-0.013833253290228071,0.600537733416488,-0.001352984263659234,-0.0031498994165450444,-0.01110301019251278,0.03623008805034956,-0.006853358679295355,0.001713751281823783,0.0063426376480262055,-0.0046371724469836655,-0.0010650889812348935,-0.0030419573011622727,-0.0062368245231467,-0.0201321802762367,0.0016665312275974476,0.014826007025276259,0.0031181117538482553,-0.08737207145725938,-0.034649982839844135,-0.0018513808456163856,-0.015113303849843543,-0.001316647000943773,0.011312521227060392,-0.019734622929273162,-0.004480825687579345,0.010247983224213502,-0.005401675462125654,0.002720506532564116,-0.003051056491505377,-0.009951480947558908,0.010628915205329378,-0.0006607913721284817,-0.0010313736271529933,0.021974724870516254,-0.0037706224021365545,-0.10195061269427788,-0.010716604148999458,-0.0009537295015807955,-0.008065587168302805,-0.011074005298942688,0.02232733966900888,0.027071263600316524,-0.0038020709490121226,-0.011787778980555252,-0.015171099081393403,0.009740216936756507,0.003489333459400239,0.010513500518611375,0.003998949388075062
",",0.0019149075183555256,-0.0037382968484592355,-0.004021029938559372,8.390420593167719e-05,-0.006614322417297175,0.0030399333115835557,0.001224539828445316,0.0026522815219670245,-0.002534052609264339,-0.0024909467454586887,0.00027327841573423356,-0.0021016593605873287,-0.0021400123614103454,-0.007912054819769684,0.00032376171265841025,-0.9770337470377706,0.0012551677227168583,0.004296607706769441,0.0013303129395738807,-0.0036117792053012784,0.0026585681333515035,-0.0017643959235018047,0.0021686131853875835,-0.0016883902948147123,-0.0017423389938417896,-0.0013673540210984002,-0.0020321762438751736,0.002295703691611424,-0.0014370196554994163,-0.004795851839497531,-0.0002788085045410081,-0.0023675844275769763,-0.0008784670569248962,-0.00022497887583385057,-0.0008163072454940787,0.0011432436242994528,-0.0006656570214829127,0.0020139012411064146,0.005183168472558394,0.0018806625960369385,0.009696048888609742,0.0029659113982836447,0.0008646876447857658,0.0019570696210832322,-0.0022635789938757443,0.0005730046490309212,8.895667956063807e-05,0.0050180497308801204,0.0005431739443155781,0.0008992698129068836
-,0.011275064459433864,0.0024569814762262247,0.0013763006493425073,-0.018709154312138453,0.006279679553372416,0.009317064754685498,0.0004906810167644767,0.021413008738840406,-0.054403655398430034,0.008056442136607497,0.020849274649129494,-0.0005927361870585106,-0.0025892493887911933,0.008595920985789225,-0.004439610292215044,0.004527502240184969,-0.0016634276308604735,-0.001892779475751668,0.005469137618623534,-0.0034368262715186153,0.002081788361915269,0.01024234512242358,0.009249548799225097,-0.009355954051665206,0.0028271399053992376,0.0033600768242387133,0.0009134616399829581,-0.003436522416901686,0.002840425015854405,-0.0015384254689621533,0.015140732140067144,0.008050130730959247,0.0007056655112831827,0.00353980117007486,0.0021945794072744445,0.010668876287046242,0.0013953493065693647,0.008380029003705915,0.0073837941809135966,-0.8323090270584819,-0.00693558412573083,0.017938030625400628,-0.010141275920799381,-0.0032986571572788037,0.00011727351060972528,0.0033465703221421447,-0.011324686657032925,-0.03951864576621956,-0.005960250535175622,-0.00022273414464835562
--,0.05785980733930805,0.007554868465862554,-0.0056386405981009805,-0.006230511505779102,0.02316498382858489,0.009336173097332659,-0.015356029559876711,-0.0038023738649058275,0.012217160483038104,-0.02388919919184151,-0.013582108837426004,-0.007668129760465022,-0.010604480308958164,0.004470508026209517,0.005530364895210888,-0.014370011304305905,-0.006076137087183013,0.027776124278295837,-0.0019655460004114294,0.03365616397136613,0.004974882002737893,-0.003542857975431142,0.03412071248069603,-0.040660463942783,0.0014578866074262972,0.005576117911888931,-0.01179023802029752,-0.01763282677396947,0.0024395420629460475,0.00350775922755071,-0.00782535551482389,-0.02099140768678487,0.006334187044144079,0.0039135090100116615,-0.026944344664218356,0.00969359539737903,-0.0010027827386811525,-0.04384092353673548,-0.028302476670159,0.02569278921363814,-0.005492197283031508,0.005535783267678975,-0.006031519179069791,0.025571882416534006,-0.01904551886616796,-0.10144922695702589,0.00011666235110625281,-0.06049597181365819,0.01954991075231617,0.005115751869469206
.,-0.0004550704810971362,4.8354507588268744e-05,0.0006380930154730943,0.0003509721726084338,-0.0025302378036149084,0.0027831959979768214,-0.0009205797760808258,-0.0006689734055858008,-0.0006450128389767149,0.0038241647184222363,0.0025656519176684295,-0.0005597756169954827,0.0005783825190429463,-0.0014238674824375158,-0.004071617840877534,-0.00013804815356513282,-0.0022267609498639665,0.00034033836394634087,-0.0035184393628482427,-0.0012092395454604901,0.002764964166230885,-0.001376946944752348,0.0003314189584965044,-0.0020136081521684402,0.0018689944800940024,0.0009490918562728098,0.0006190256422016344,0.0048022427598537615,0.001016436026230581,2.846552396596619e-05,0.0008590867625787452,-0.001821716822810352,0.0005602809216063154,-0.9860274170102992,-0.0004699756823897047,0.001635088488082163,-0.0025758759847414534,0.00172325204043507,-0.001709821985688146,9.697588622277487e-05,0.00025987849889507614,0.003783738045232951,-0.0021484854564867324,0.003678247390158207,-0.0012226462861886847,-3.408982086820084e-05,-0.00011795654750205997,-0.0027734559773964496,0.00029740782729212756,6.786347306483387e-05
..,-0.003319097185355057,0.0008864728277421027,-0.0030641988318455713,-0.0023228943589271855,9.15216947280223e-06,0.0026252937067554297,0.0006622255137198787,0.0037859057978018172,0.0007682369790002232,0.0016826033016601556,0.0016404145741498789,-0.0018327028882499416,-0.0015209984883817725,4.871375403512593e-05,0.000974966092038149,0.0027342138383944494,-0.0021627786294879233,-0.0018640239967679618,-0.009422142207254935,0.000518067797882892,-0.002603507085686816,-0.002133692384590568,-0.0015149801561084556,-0.0016128410489331803,0.017267413812988543,-0.003067553481603243,-0.002025165632742721,-0.003939078564624482,0.0007355414588787823,0.0021641243333326097,-0.000521723325261858,0.0046584498017248075,-0.021359286292962944,0.0016787792897064806,0.005425681550168022,0.0036073042330537304,0.00011778468387460073,-0.004207402977513435,0.0011355354608342406,-0.0006426313077584818,0.0030039566018829336,0.0017067820631779325,-0.0038860596269420424,-0.002699689648816516,-0.0006673373994121176,-0.0009157141554180432,0.00217851638795328,-0.00440603295918043,0.00041316195091496726,0.00035643147943040417
...,0.08418902007014611,0.02262410098264553,0.012840176851891986,0.02319160339653565,-0.006557611891464204,-0.013291534556032969,0.003220197432543455,-0.02083030052471725,0.010614092613678936,0.009516196122495034,-0.014081876997535015,0.02039771590561977,0.011732491687391516,-0.002634813793462588,0.006952276530483085,0.001987460424513259,0.04752488823603013,0.012172267212344979,0.013789225822964098,-0.021493501063582315,0.004057420783533799,-0.0021875667606734614,0.0033604759393639086,0.020884426872300934,-0.0010067867709470475,-0.01381454085757772,0.0016145401835287215,-0.0076381226631470536,0.021653316397259308,0.039992498926252056,-0.00029963203647863715,-0.035383693604347816,0.015090514862937589,0.001226649673539781,0.0005324328476560614,0.006677170684228203,0.015447703283556748,-0.026681729790977715,0.01592134833596578,-0.03768332511911605,0.01026677153124899,0.045678170598120016,0.03463261974601503,-0.008764071522669723,-0.055465289379194815,-0.03697987537903056,0.08921953322832402,0.022580400514501234,0.028031351513153363,0.008240099412999973
